variable name,title,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,4a1355f3-ee88-43f0-becf-63837264f623,VitalSgnDateTime,Vital signs date and time,Common Data Element,"Date (and time, if applicable and known) the vital signs and other body measurements were taken by indicating the month, day, and year for the date and am, pm, or 24 hour clock for time","Date (and time, if applicable and known) the vital signs and other body measurements were taken by indicating the month, day, and year for the date and am, pm, or 24 hour clock for time",Date or Date & Time,Free-Form Entry,,,C1148433|C1264639|C1146895,Vital Status|Date Time|Vital status:Type:Point in time:^Patient:Nominal,,,,,,Vital signs taken date and time,4/1/2014,7/21/2023,0.98637515
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,474a8f87-b04b-4615-a8b2-6e4c7cc19b19,MonitorVitalSigns,Monitor Vital Signs Collected,Unique Data Element,Vital Signs Collected,Vital Signs Collected,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,Vital Signs,3/2/2021,8/5/2021,0.6957237
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,96baab29-6ae6-4a63-864f-d26081aedef3,VitStatus,Vital status,Common Data Element,Status of participant/subject as alive or dead,Status of participant/subject as alive or dead,Alphanumeric,Single Pre-Defined Value Selected,,,C1148433,Vital Status,Alive|Dead|Unknown,Alive|Dead|Unknown,,,,What is the vital status of the subject?,,7/21/2023,0.66443306
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,034b883f-b20c-429f-b52d-d8355071fba7,VitalStatusTyp,Vital status type,Common Data Element,The type of vital status held by the patient on discharge,The type of vital status held by the patient on discharge,Alphanumeric,Single Pre-Defined Value Selected,,,,,Alive|Dead,Alive|Dead,,,,Vital status (on discharge),8/4/2014,3/2/2016,0.5948076
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,304025cf-3b7e-4709-90e4-37ff9e5cc3fa,TimePointCompleteInd,Time point complete indicator,Unique Data Element,Indicator of whether the subject/participant completed all testing procedures at the time point,Indicator of whether the subject/participant completed all testing procedures at the time point,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,4/7/2016,6/10/2016,0.2737546
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,f1f1cce5-35df-41b5-a0db-3c8123eafa74,DataCollDateTime,Data collected date and time,Common Data Element,Data collected date and time,Data collected date and time,Date or Date & Time,Free-Form Entry,,,C1516698|C1511726,Collection (action)|Data,,,,,,Date of last eventTime of last event,4/1/2014,7/5/2023,0.2627124
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,3ca06a5d-96e2-4e66-a022-20354aab2742,AssessDateTime,Assessment date and time,Common Data Element,The date of participant's injury,The date of participant's injury,Date or Date & Time,Free-Form Entry,,,,,,,,,,Date of Assessment,4/1/2014,7/10/2023,0.26251167
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,03c844af-86ef-483d-b0f5-bc3e8aa54a03,BloodCollectDateTime,Blood Collection Data Form - Date and time blood data collected,Unique Data Element,Date and time blood was collected.,Date and time blood was collected.,Date or Date & Time,Free-Form Entry,,,,,,,,,,Date and time blood sample was collcted?,4/25/2016,4/25/2016,0.22459671
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,11db398c-7f69-437c-bbab-21dfc0e44d9a,ECGAssessDateTime,ECG assessment date and time,Common Data Element,"Date (and time, if applicable and known) the electrocardiogram (EKG) was administered","Date (and time, if applicable and known) the electrocardiogram (EKG) was administered",Date or Date & Time,Free-Form Entry,,,,,,,,,, Date and time of ECG ,4/1/2014,4/1/2015,0.1769377
VitalSgnDateTime,Vital signs date and time,title,VitalSgnDateTime,Vital signs date and time,b2a2c789-c683-4e3e-a419-417142dd5dd8,PhysExamDateTime,Physical exam date and time,Common Data Element,Date (and time if applicable and known) physical exam was performed,Date (and time if applicable and known) physical exam was performed,Date or Date & Time,Free-Form Entry,,,,,,,,,,Date and time of physical exam,4/1/2014,7/18/2017,0.12728673
VisitDate,Visit Date,title,VisitDate,Visit Date,3d84249b-1f9c-4f33-a3b2-fb97d832ebda,VisitDate,Visit date,Common Data Element,Actual interview or visit date,Actual interview or visit date,Date or Date & Time,Free-Form Entry,,,C1320303,Visit Date (Date of visit),,,,,,,,7/13/2023,0.96084297
VisitDate,Visit Date,title,VisitDate,Visit Date,88260a2a-82e0-44ad-b45d-4f5795129df9,SurveyDate,Survey Date,Unique Data Element,Survey Date,Survey Date,Date or Date & Time,Free-Form Entry,,,,,,,,,,Survey Date:,3/18/2019,12/13/2019,0.70245266
VisitDate,Visit Date,title,VisitDate,Visit Date,3ca06a5d-96e2-4e66-a022-20354aab2742,AssessDateTime,Assessment date and time,Common Data Element,The date of participant's injury,The date of participant's injury,Date or Date & Time,Free-Form Entry,,,,,,,,,,Date of Assessment,4/1/2014,7/10/2023,0.59542197
VisitDate,Visit Date,title,VisitDate,Visit Date,ca3267bb-d750-4ebb-98c2-3de4c82a010c,FollowupVisitTimePoint,Follow-up visit time point,Unique Data Element,"Follow-up visit time point: e.g. 1 month, 6 month, 1 year","Follow-up visit time point: e.g. 1 month, 6 month, 1 year",Alphanumeric,Free-Form Entry,,,,,,,,,,,11/19/2018,8/25/2022,0.59453
VisitDate,Visit Date,title,VisitDate,Visit Date,9bec8f1e-74f1-49f6-9cd0-7db9bc54d495,FacArriveDateTime,Facility arrival date/time,Unique Data Element,Date/time of facility arrival,Date/time of facility arrival,Date or Date & Time,Free-Form Entry,,,,,,,,,,,,2/19/2015,0.54747903
VisitDate,Visit Date,title,VisitDate,Visit Date,b86d32e8-5ffe-43c9-aab7-27fb62114f42,FacilityArrivalDate,Facility arrival date,Common Data Element,Date when patient arrived at facility,Date when patient arrived at facility,Date or Date & Time,Free-Form Entry,,,,,,,,,, Facility arrival date,8/4/2014,7/13/2017,0.51927143
VisitDate,Visit Date,title,VisitDate,Visit Date,dff7889b-2785-4e17-9f94-22b1ed92911f,AssessmentPerformedDate,Assessment performed date,Common Data Element,The date of assessment of the examination being performed.,The date of assessment of the examination being performed.,Date or Date & Time,Free-Form Entry,,,,,,,,,,Date performed,8/4/2014,10/26/2018,0.5179998
VisitDate,Visit Date,title,VisitDate,Visit Date,71cc8f0c-320c-40f1-a6e6-bec09cbf7ba7,VisitTyp,Visit type,Common Data Element,The type of visit from the visit types available for this particular study,The type of visit from the visit types available for this particular study,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Baseline|Clinic|Closeout|Discharge|Early termination|End of treatment|Enrollment|ER admission|Follow-Up|Informed Consent|Inpatient admission|Maintenance|On-study intervention|Other, specify|Out of window|Outpatient|Phone call|Protocol|Randomization|Screening|Study completion|Study event|Study intervention|Study start|Supplemental|Unknown","Baseline|Clinic|Closeout|Discharge|Early termination|End of treatment|Enrollment|ER admission|Follow-Up|Informed Consent|Inpatient admission|Maintenance|On-study intervention|Other, specify|Out of window|Outpatient|Phone call|Protocol|Randomization|Screening|Study completion|Study event|Study intervention|Study start|Supplemental|Unknown",,,,,4/1/2014,3/23/2023,0.32072538
VisitDate,Visit Date,title,VisitDate,Visit Date,97834c13-b9e3-4af1-828c-45cc4e932843,DaysbetwnAssessActScanCt,Days between assessment and actual scan date count,Unique Data Element,Count of days between subject's assessment date and actual scan date,Count of days between subject's assessment date and actual scan date,Numeric Values,Free-Form Entry,0,99,,,,,,,,Days between assessment and actual scan date =,6/15/2016,8/22/2018,0.27407083
VisitDate,Visit Date,title,VisitDate,Visit Date,b2a2c789-c683-4e3e-a419-417142dd5dd8,PhysExamDateTime,Physical exam date and time,Common Data Element,Date (and time if applicable and known) physical exam was performed,Date (and time if applicable and known) physical exam was performed,Date or Date & Time,Free-Form Entry,,,,,,,,,,Date and time of physical exam,4/1/2014,7/18/2017,0.21546581
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,b5cdf58e-816a-4061-af0a-fdb74c6fb928,VentilatorDays,Days on ventilator,Unique Data Element,Days on ventilator,Days on ventilator,Numeric Values,Free-Form Entry,,,,,,,,,,,11/15/2018,8/25/2022,0.9795091
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,29b67014-0ac2-4402-aabb-0c808de4cd73,VentilationDur,Ventilation duration,Unique Data Element,Duration of ventilation with Ambu or 'T' Tube,Duration of ventilation with Ambu or 'T' Tube,Numeric Values,Free-Form Entry,,,,,,,,,,,6/19/2014,7/20/2016,0.5698541
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,5848fd44-a693-4643-aa61-fd8b77aa1fdc,VentilatorAssistUtilznInd,Ventilator Assistance Utilization Indicator,Unique Data Element,Indicator whether patient was artificially ventilated,Indicator whether patient was artificially ventilated,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,2/29/2016,4/4/2016,0.50670993
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,b13c586b-330f-4207-aaf5-f62feb4f0cfd,VentilatorSettingRate,Ventilator setting rate,Unique Data Element,The minimum rate in breaths per minute set on a mechanical ventilator,The minimum rate in breaths per minute set on a mechanical ventilator,Numeric Values,Free-Form Entry,,,,,,,,,,,3/31/2015,4/2/2015,0.3814603
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,e2e95deb-af02-40d1-bc1b-eefa958e4c3b,DayNumber,Day Number,Unique Data Element,The number of the day that the assessment,The number of the day that the assessment,Numeric Values,Free-Form Entry,0,100,,,,,,,,,6/12/2018,11/26/2018,0.34166306
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,87a020de-39e3-4afe-a069-1c243126bb7f,VAPInd,Ventilator-Associated Pneumonia (VAP) indicator,Unique Data Element,Complications Pulmonary: VAP Indicator,Complications Pulmonary: VAP Indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,,8/5/2014,8/5/2014,0.31171852
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,18f4aa78-2710-478b-923e-0ffa2e9ff81e,DaysHospitalizedCt,Days hospitalized count,Common Data Element,Total number of days hospitalized,Total number of days hospitalized,Numeric Values,Free-Form Entry,,,,,,,,,,Total days hospitalized,8/4/2014,5/4/2017,0.16714603
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,10b84c15-bf54-4018-990b-694e7cb4f82b,ICUDays,Days in intensive care unit (ICU),Unique Data Element,Days in intensive care unit (ICU),Days in intensive care unit (ICU),Numeric Values,Free-Form Entry,,,,,,,,,,,11/15/2018,8/25/2022,0.12727642
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,e04fbde0-47ac-43c1-a28d-10c0bebffa16,DaysOvernightNursFacCt,Days overnight in a nursing facility count,Unique Data Element,Count of days overnight in a nursing facility,Count of days overnight in a nursing facility,Numeric Values,Free-Form Entry,0,,,,,,,,Day,How many days were you in a nursing facility overnight?,8/13/2015,12/14/2015,0.07805023
Vent_days,Ventilator Days,title,Vent_days,Ventilator Days,47175394-86db-4994-8fa5-343473bc5eac,HospitalDaysCt,Length of Hospital Stay in days,Unique Data Element,Gives length of stay in days of any hospital floor admission at time of injury.,Gives length of stay in days of any hospital floor admission at time of injury.,Numeric Values,Free-Form Entry,0.1,90,,,,,,,Day,"For how long, in days, was any hospital floor stay when the subject intially went to the Emergency Department?  This time includes time in the ED.",5/3/2017,5/4/2017,0.020803371
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,516d12d4-19e5-44c7-abb4-4038e6ba795e,SubjectIDNm,Subject identification name,Common Data Element,Assigned subject identification code,Assigned subject identification code,Alphanumeric,Free-Form Entry,,,,,,,,,,SubjectID,4/1/2014,4/1/2014,0.6128821
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,8486ef10-ce79-4b50-a995-e36534584c33,AllelID,Allele identifier,Common Data Element,Allele specific information,Allele specific information,Alphanumeric,Free-Form Entry,,,,,,,,,,Allele specific information,6/28/2019,7/23/2019,0.5803974
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,55a21c1d-942f-4706-958d-4d9de29258c6,AnalyteAnnotatnIDs,Analyte annotation identifier(s),Unique Data Element,"The list of analyte annotation IDs contains references to well-known public resources such as dbGaP, HGNC, NCBI, OMIM, UniProt, or other Proprietary Database. See Guidelines for more details","The list of analyte annotation IDs contains references to well-known public resources such as dbGaP, HGNC, NCBI, OMIM, UniProt, or other Proprietary Database. See Guidelines for more details",Alphanumeric,Free-Form Entry,,,,,,,,,,"Analyte annotation identifier(s) The list of analyte annotation IDs contains references to well-known public resources such as dbGaP, HGNC, NCBI, OMIM, UniProt. See Guidelines for more details
",3/14/2016,6/28/2019,0.567006
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,52380a89-458f-4fe9-a4a3-3817523d266f,SubjectIDNum,Subject identifier number,Common Data Element,An identification number assigned to the participant/subject within a given protocol or a study.,An identification number assigned to the participant/subject within a given protocol or a study.,Alphanumeric,Free-Form Entry,,,C0681850/C0600091|C0030705/C2349022,Study Subject/Unique Identifier|Patients/Identifier,,,,,,Subject ID number:,,7/13/2023,0.5447147
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,34552af2-4a43-4c62-96c6-822b35495774,SignIDInd,Sign Identification  Indicator,Unique Data Element,Whether subject was able to identify a sign on the wall.,Whether subject was able to identify a sign on the wall.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,Was subject able to identify sign?,9/6/2016,4/5/2017,0.51412153
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,5b3eec64-399d-4db4-91b9-5184bfd7cb21,ReagntAnibodyRegistryID,Reagent antibody registry identifier,Unique Data Element,Reference to AntibodyRegistry.org to describe antibody based reagents,Reference to AntibodyRegistry.org to describe antibody based reagents,Alphanumeric,Free-Form Entry,,,,,,,,,,Reagent antibody registry identifier,3/14/2016,6/28/2019,0.50717235
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,0d7082aa-a71d-4115-8db4-adf9c767c8ad,dbGaPSmplID,Sample identifier assigned by dbGaP,Unique Data Element,The sample identifier assigned by the database of Genotypes and Phenotypes (dbGaP) for the submitted subject sample.,The sample identifier assigned by the database of Genotypes and Phenotypes (dbGaP) for the submitted subject sample.,Alphanumeric,Free-Form Entry,,,,,,,,,,Sample identifier assigned by dbGaP,6/19/2015,6/28/2019,0.4786804
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,27964ae4-8d5c-4f16-ac27-26bdebd1e455,AdvrsEvntRepIdName,Adverse event reporting identifier name,Common Data Element,A name of an authorized group or person reporting the adverse event.,A name of an authorized group or person reporting the adverse event.,Alphanumeric,Free-Form Entry,,,,,,,,,,,,3/4/2020,0.42447108
Unique_Identifier,Unique Identifier,title,Unique_Identifier,Unique Identifier,e4ed304c-28ae-44d4-89cf-ec6e01eb391c,AnalyteNam,Analyte name,Unique Data Element,The molecule or molecular entity that is measured in an analytical procedure or assay.,The molecule or molecular entity that is measured in an analytical procedure or assay.,Alphanumeric,Free-Form Entry,,,,,,,,,,,3/14/2016,10/26/2016,0.2598363
