variable name,title,definition,permissible values,permissible value descriptions,preferred question text,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,0b62d271-3c2a-45b5-90ca-c1ab035617dc,DischrgDispositionTyp,Discharge disposition type,Unique Data Element,Type of discharge disposition.,Type of discharge disposition.,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Against Medical Advice|Another Acute Care Facility|Death|Home|Home with Services|Inpatient Rehabilitation Facility|Nursing Home|Other, specify|Residential Facility|Skilled Nursing Facility","Against Medical Advice|Another Acute Care Facility|Death|Home|Home with Services|Inpatient Rehabilitation Facility|Nursing Home|Other, specify|Residential Facility|Skilled Nursing Facility",,,,,6/12/2015,5/10/2017,0.68853676
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,464e2dcb-30db-4807-b3a7-4396d0b9f25d,TBIDisposition1,TBI Disposition 1,Unique Data Element,TBI Disposition 1,TBI Disposition 1,Alphanumeric,Single Pre-Defined Value Selected,,,,,ED|Hospital Admit|No Hospital,ED|Hospital Admit|No Hospital,,,,TBI Disposition 1,1/26/2021,9/23/2021,0.58378214
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,b71a0bb9-4dce-4a43-8115-9ceb9644f0b6,DischrgDispositionTypOTH,Discharge disposition type other text,Unique Data Element,"The free-text related to ""DischrgDispositionTyp"" specifying other text","The free-text related to ""DischrgDispositionTyp"" specifying other text",Alphanumeric,Free-Form Entry,,,,,,,,,,,6/12/2015,5/10/2017,0.5337734
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,9a696473-898f-4424-a202-fd29c90a29c0,TBIDisposition4,TBI Disposition 4,Unique Data Element,TBI Disposition 4,TBI Disposition 4,Alphanumeric,Single Pre-Defined Value Selected,,,,,ED|Hospital Admit|No Hospital,ED|Hospital Admit|No Hospital,,,,TBI Disposition 4,1/26/2021,9/23/2021,0.5097989
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,079894fe-d1ae-449e-98a1-1ef7c08406f6,TBIDisposition3,TBI Disposition 3,Unique Data Element,TBI Disposition 3,TBI Disposition 3,Alphanumeric,Single Pre-Defined Value Selected,,,,,ED|Hospital Admit|No Hospital,ED|Hospital Admit|No Hospital,,,,TBI Disposition 3,1/26/2021,9/23/2021,0.50916076
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,9e0e69a6-106b-4178-85d7-52b0daa33c1b,TBIDisposition7,TBI Disposition 7,Unique Data Element,TBI Disposition 7,TBI Disposition 7,Alphanumeric,Single Pre-Defined Value Selected,,,,,ED|Hospital Admit|No Hospital,ED|Hospital Admit|No Hospital,,,,TBI Disposition 7,1/26/2021,9/23/2021,0.47612315
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,a678a19d-e679-4c93-bff6-188c9eac7e8d,DischargedToTyp,Discharged to type,Unique Data Element,The type of place the subject was discharged to from the hospital ward.,The type of place the subject was discharged to from the hospital ward.,Alphanumeric,Single Pre-Defined Value Selected,,,,,Home|LTAC|Nursing home|Other|Other hospital|Rehab unit|SNF,Home|Long Term Acute Care|Nursing home|Other|Other hospital|Rehab unit|Skilled Nursing Facility,,,,Where was the subject discharged to?,7/19/2017,12/11/2017,0.28308937
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,f84c3615-82f6-49ba-a497-4f8e1872cb8d,TILPosition,Position,Unique Data Element,Position,Position,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,Head elevation for ICP control|Nursed flat (180 degrees) for CPP management,Head elevation for ICP control|Nursed flat (180 degrees) for CPP management,,,, Position (check one if applicable) ,12/2/2020,10/4/2021,0.1488014
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,4e402e36-b827-447d-9f7b-95a0cf42b1cd,OrientPlaceReslt,Orientation place result,Common Data Element,Result of how the participant/subject responded to questions about his/her current location,Result of how the participant/subject responded to questions about his/her current location,Alphanumeric,Single Pre-Defined Value Selected,,,,,Abnormal|Normal,Abnormal|Normal,,,,Orientation to place result,4/1/2014,6/22/2017,0.031354025
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,title,dspstn,Disposition,b86d32e8-5ffe-43c9-aab7-27fb62114f42,FacilityArrivalDate,Facility arrival date,Common Data Element,Date when patient arrived at facility,Date when patient arrived at facility,Date or Date & Time,Free-Form Entry,,,,,,,,,, Facility arrival date,8/4/2014,7/13/2017,0.012163499
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,definition,dspstn,The disposition of the patient when discharged from the hospital,086c5927-a295-4bad-8498-19041c91da6f,DischargedToTyp,Discharged to type,Unique Data Element,The type of place the subject was discharged to from the hospital ward.,The type of place the subject was discharged to from the hospital ward.,Alphanumeric,Single Pre-Defined Value Selected,,,,,Home|LTAC|Nursing home|Other|Other hospital|Rehab unit|SNF,Home|Long Term Acute Care|Nursing home|Other|Other hospital|Rehab unit|Skilled Nursing Facility,,,,Where was the subject discharged to?,7/19/2017,12/11/2017,0.8613479
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,definition,dspstn,The disposition of the patient when discharged from the hospital,688c8759-db0d-4b5a-96ae-243b88ec59c0,EmrgyRmDischrgDestRsn,Emergency room discharge destination reason,Common Data Element,Reason for choice of destination upon discharge from emergency room.,Reason for choice of destination upon discharge from emergency room.,Alphanumeric,Single Pre-Defined Value Selected,,,,,"Medical necessity|No ICU beds available|Normal CT|Other, specify|Requiring specialized facilities|Social circumstances|Unknown","Medical necessity|No ICU beds available|Normal CT|Other, specify|Requiring specialized facilities|Social circumstances|Unknown",,,,Reason for ER discharge,,6/22/2017,0.75747174
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,definition,dspstn,The disposition of the patient when discharged from the hospital,3a902bef-cb11-452e-b5a4-4a5659908ecf,DischrgDispositionTyp,Discharge disposition type,Unique Data Element,Type of discharge disposition.,Type of discharge disposition.,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Against Medical Advice|Another Acute Care Facility|Death|Home|Home with Services|Inpatient Rehabilitation Facility|Nursing Home|Other, specify|Residential Facility|Skilled Nursing Facility","Against Medical Advice|Another Acute Care Facility|Death|Home|Home with Services|Inpatient Rehabilitation Facility|Nursing Home|Other, specify|Residential Facility|Skilled Nursing Facility",,,,,6/12/2015,5/10/2017,0.7488897
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,definition,dspstn,The disposition of the patient when discharged from the hospital,8d846fa9-b3fd-430f-bf01-263c5f37cdae,HospDischDateTime,Hospital discharge date time,Unique Data Element,The date/time the subject was discharged from a hospital ward.,The date/time the subject was discharged from a hospital ward.,Date or Date & Time,Free-Form Entry,,,,,,,,,,When was the subject discharged from the hospital ward?,7/19/2017,12/11/2017,0.7304812
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,definition,dspstn,The disposition of the patient when discharged from the hospital,6c50831a-e84f-4bae-8589-f6cd05568b88,HospDischrgDestTyp,Hospital discharge destination type,Common Data Element,Type of destination on completion of stabilization/evaluation in hospital,Type of destination on completion of stabilization/evaluation in hospital,Alphanumeric,Single Pre-Defined Value Selected,,,,,"Discharge to home/private residence|Discharge to nursing home|Discharge to other hospital|Discharge to rehabilitation unit|Not applicable - patient died|Other, specify|Unknown","Discharge to home/private residence|Discharge to nursing home|Discharge to other hospital|Discharge to rehabilitation unit|Not applicable - patient died|Other, specify|Unknown",,,,Destination upon discharge from hospital,,6/22/2017,0.6441851
dspstn,Disposition,The disposition of the patient when discharged from the hospital,"{""Inpatient Instate"",""Inpatient Outstate"",""Acute Care"",""Subacute Rehab Facility"",Expired,""Home to services"",""Inpatient Rehab Facility"",""Residential Facility""}","{"""","""","""","""","""","""","""",""""}",,definition,dspstn,The disposition of the patient when discharged from the hospital,a4435d52-5c6d-4f06-b6ae-d7e1db215cad,DischargeLocationTyp,Discharge location type,Unique Data Element,The subject's hospital discharge location type,The subject's hospital discharge location type,Alphanumeric,Single Pre-Defined Value Selected,,,,,"Acute rehabilitation facility (moderate intensity of 1 or more therapy types, multidisciplinary services performed in an acute care hospital)|Assisted living facility (needing assistance with ADLs but wishing to live independently)|Home (house/condo/apt, etc.)|Hospice|Long-term acute care facility (patients with serious medical problems that require intense, special treatment for a long time, usually about 20-30 days)|Morgue/Funeral home/Coroner/Medical examiner (Death - Complete End of Study form)|Nursing home care (usually long-term) of patients who are not sick enough to need hospital care, but are not able to remain at home|Other|Shelter (independent)|Skilled nursing facility (patient's need of care or treatment that can only be done by licensed nurses)|Sub-acute rehabilitation facility (continued therapy and reeducation that does not require continuous care and supervision)|Unknown","Acute rehabilitation facility (moderate intensity of 1 or more therapy types, multidisciplinary services performed in an acute care hospital)|Assisted living facility (needing assistance with ADLs but wishing to live independently)|Home (house/condo/apt, etc.)|Hospice|Long-term acute care facility (patients with serious medical problems that require intense, special treatment for a long time, usually about 20-30 days)|Morgue/Funeral home/Coroner/Medical examiner (Death - Complete End of Study form)|Nursing home care (usually long-term) of patients who are not sick enough to need hospital care, but are not able to remain at home|Other|Shelter (independent)|Skilled nursing facility (patient's need of care or treatment that can only be done by licensed nurses)|Sub-acute rehabilitation facility (continued therapy and reeducation that does not require continuous care and supervision)|Unknown",,,,Discharge location,,10/31/2019,0.63981444
